H,J,Y,zpp,ip,r,V,B,u,blend
2.291247558593750000e+01,2.350351333618164062e+01,2.393907546997070312e+01,2.393885803222656250e+01,2.421905708312988281e+01,2.410561370849609375e+01,2.403861045837402344e+01,2.445572662353515625e+01,2.436046600341796875e+01,1.000000000000000000e+00
2.329999542236328125e+01,2.361571121215820312e+01,2.365321350097656250e+01,2.359108924865722656e+01,2.394670867919921875e+01,2.435814285278320312e+01,2.449305725097656250e+01,2.487689781188964844e+01,2.464593124389648438e+01,1.000000000000000000e+00
2.335865974426269531e+01,2.363890457153320312e+01,2.367389106750488281e+01,2.411469268798828125e+01,2.432166290283203125e+01,2.443558311462402344e+01,2.439124488830566406e+01,2.464649391174316406e+01,2.468192672729492188e+01,1.000000000000000000e+00
2.158751678466796875e+01,2.208561515808105469e+01,2.237584495544433594e+01,2.271674728393554688e+01,2.311987686157226562e+01,2.343487930297851562e+01,2.355475234985351562e+01,2.387952232360839844e+01,2.400371932983398438e+01,1.000000000000000000e+00
2.300725173950195312e+01,2.311814880371093750e+01,2.339678955078125000e+01,2.373135566711425781e+01,2.383683776855468750e+01,2.396937751770019531e+01,2.396060562133789062e+01,2.429093360900878906e+01,2.419636154174804688e+01,1.000000000000000000e+00
2.242547225952148438e+01,2.245239067077636719e+01,2.309003448486328125e+01,2.293688774108886719e+01,2.325855636596679688e+01,2.334879684448242188e+01,2.324721527099609375e+01,2.393837165832519531e+01,2.406052970886230469e+01,1.000000000000000000e+00
2.334069252014160156e+01,2.331849670410156250e+01,2.356988334655761719e+01,2.347895622253417969e+01,2.380558204650878906e+01,2.443695640563964844e+01,2.451809120178222656e+01,2.487625312805175781e+01,2.474795913696289062e+01,1.000000000000000000e+00
2.152784919738769531e+01,2.151009559631347656e+01,2.184025382995605469e+01,2.189009094238281250e+01,2.227031517028808594e+01,2.256432342529296875e+01,2.272329330444335938e+01,2.350476074218750000e+01,2.370463180541992188e+01,1.000000000000000000e+00
2.170210647583007812e+01,2.204785537719726562e+01,2.231517028808593750e+01,2.258398818969726562e+01,2.284487915039062500e+01,2.320963096618652344e+01,2.352148437500000000e+01,2.418224334716796875e+01,2.423570442199707031e+01,1.000000000000000000e+00
2.411332130432128906e+01,2.437496185302734375e+01,2.429481697082519531e+01,2.468622970581054688e+01,2.463592720031738281e+01,2.470952224731445312e+01,2.470613288879394531e+01,2.493467521667480469e+01,2.493342590332031250e+01,1.000000000000000000e+00
2.278877258300781250e+01,2.343769645690917969e+01,2.390865135192871094e+01,2.366578102111816406e+01,2.374995422363281250e+01,2.401624298095703125e+01,2.403805541992187500e+01,2.454036712646484375e+01,2.467347526550292969e+01,1.000000000000000000e+00
2.314369773864746094e+01,2.373464393615722656e+01,2.350789642333984375e+01,2.350411033630371094e+01,2.366725349426269531e+01,2.375430679321289062e+01,2.388994598388671875e+01,2.489075660705566406e+01,2.632852554321289062e+01,1.000000000000000000e+00
2.326592063903808594e+01,2.351158142089843750e+01,2.381619262695312500e+01,2.424679183959960938e+01,2.453201484680175781e+01,2.476424789428710938e+01,2.500888061523437500e+01,2.537583160400390625e+01,2.547215652465820312e+01,1.000000000000000000e+00
2.168723297119140625e+01,2.209823226928710938e+01,2.229060745239257812e+01,2.271964454650878906e+01,2.304455184936523438e+01,2.351932525634765625e+01,2.386813354492187500e+01,2.444599151611328125e+01,2.456579399108886719e+01,1.000000000000000000e+00
2.159674453735351562e+01,2.185491752624511719e+01,2.213266944885253906e+01,2.224517059326171875e+01,2.257353401184082031e+01,2.315725898742675781e+01,2.366109275817871094e+01,2.435421371459960938e+01,2.446082115173339844e+01,1.000000000000000000e+00
2.286592292785644531e+01,2.291326522827148438e+01,2.312196731567382812e+01,2.336709403991699219e+01,2.383201980590820312e+01,2.394445419311523438e+01,2.393770599365234375e+01,2.425315093994140625e+01,2.420569038391113281e+01,1.000000000000000000e+00
2.379663085937500000e+01,2.434743499755859375e+01,2.410959815979003906e+01,2.424453353881835938e+01,2.450788116455078125e+01,2.497751045227050781e+01,2.555747032165527344e+01,2.625473785400390625e+01,2.634526443481445312e+01,1.000000000000000000e+00
2.350188255310058594e+01,2.319278717041015625e+01,2.344143676757812500e+01,2.372167587280273438e+01,2.397694778442382812e+01,2.419565010070800781e+01,2.452526473999023438e+01,2.560907363891601562e+01,2.574305152893066406e+01,1.000000000000000000e+00
2.281068611145019531e+01,2.309818077087402344e+01,2.366081237792968750e+01,2.412339591979980469e+01,2.453102874755859375e+01,2.468872833251953125e+01,2.467962646484375000e+01,2.511482810974121094e+01,2.510641098022460938e+01,1.000000000000000000e+00
2.409432029724121094e+01,2.395726203918457031e+01,2.418301773071289062e+01,2.428948211669921875e+01,2.433597373962402344e+01,2.445547103881835938e+01,2.440708160400390625e+01,2.464502525329589844e+01,2.438788795471191406e+01,1.000000000000000000e+00
2.318438720703125000e+01,2.388608932495117188e+01,2.422219848632812500e+01,2.412433242797851562e+01,2.435797309875488281e+01,2.477192687988281250e+01,2.478950309753417969e+01,2.514915657043457031e+01,2.521710014343261719e+01,1.000000000000000000e+00
2.380285453796386719e+01,2.441236877441406250e+01,2.404628372192382812e+01,2.421257972717285156e+01,2.428230094909667969e+01,2.474637603759765625e+01,2.512251663208007812e+01,2.579143524169921875e+01,2.616538619995117188e+01,1.000000000000000000e+00
2.344190979003906250e+01,2.372337341308593750e+01,2.378989601135253906e+01,2.363884544372558594e+01,2.386000823974609375e+01,2.426678085327148438e+01,2.472674560546875000e+01,2.544057083129882812e+01,2.513579940795898438e+01,1.000000000000000000e+00
2.263348197937011719e+01,2.276106834411621094e+01,2.319261741638183594e+01,2.331746482849121094e+01,2.373572731018066406e+01,2.395091819763183594e+01,2.399230957031250000e+01,2.443445396423339844e+01,2.452138710021972656e+01,1.000000000000000000e+00
2.381049728393554688e+01,2.372245025634765625e+01,2.399362182617187500e+01,2.393176269531250000e+01,2.413864326477050781e+01,2.441706657409667969e+01,2.461820983886718750e+01,2.588201713562011719e+01,2.660038757324218750e+01,1.000000000000000000e+00
2.382428359985351562e+01,2.392371559143066406e+01,2.389051818847656250e+01,2.403046035766601562e+01,2.403228950500488281e+01,2.408435440063476562e+01,2.414015007019042969e+01,2.476056480407714844e+01,2.489722633361816406e+01,1.000000000000000000e+00
2.223624420166015625e+01,2.250375556945800781e+01,2.335358238220214844e+01,2.350955009460449219e+01,2.408247756958007812e+01,2.451901245117187500e+01,2.445634651184082031e+01,2.502458000183105469e+01,2.535902595520019531e+01,1.000000000000000000e+00
2.313691520690917969e+01,2.365844535827636719e+01,2.352265930175781250e+01,2.398107910156250000e+01,2.442536163330078125e+01,2.464855575561523438e+01,2.475668716430664062e+01,2.511202239990234375e+01,2.500240516662597656e+01,1.000000000000000000e+00
2.374744796752929688e+01,2.370065689086914062e+01,2.432962036132812500e+01,2.418288040161132812e+01,2.444919586181640625e+01,2.466092491149902344e+01,2.466457557678222656e+01,2.483201980590820312e+01,2.468564224243164062e+01,1.000000000000000000e+00
2.221191024780273438e+01,2.222268676757812500e+01,2.213096237182617188e+01,2.229854202270507812e+01,2.243669891357421875e+01,2.264426612854003906e+01,2.293978881835937500e+01,2.357338523864746094e+01,2.349194717407226562e+01,1.000000000000000000e+00
2.402069091796875000e+01,2.436028671264648438e+01,2.435451126098632812e+01,2.420025253295898438e+01,2.431608963012695312e+01,2.471772384643554688e+01,2.505762672424316406e+01,2.575195884704589844e+01,2.604500961303710938e+01,1.000000000000000000e+00
2.214356231689453125e+01,2.232752799987792969e+01,2.236343002319335938e+01,2.245158958435058594e+01,2.272476196289062500e+01,2.300481414794921875e+01,2.329706954956054688e+01,2.438879394531250000e+01,2.486868667602539062e+01,1.000000000000000000e+00
2.328338432312011719e+01,2.357120132446289062e+01,2.394817733764648438e+01,2.396636199951171875e+01,2.413090515136718750e+01,2.431979942321777344e+01,2.471664619445800781e+01,2.585253715515136719e+01,2.739757156372070312e+01,1.000000000000000000e+00
2.274230957031250000e+01,2.299808311462402344e+01,2.298709678649902344e+01,2.303651809692382812e+01,2.355069732666015625e+01,2.377446556091308594e+01,2.379659080505371094e+01,2.410158157348632812e+01,2.399142837524414062e+01,1.000000000000000000e+00
2.287665557861328125e+01,2.314089965820312500e+01,2.331010627746582031e+01,2.352444267272949219e+01,2.411528778076171875e+01,2.439697074890136719e+01,2.441123390197753906e+01,2.474924659729003906e+01,2.486087036132812500e+01,1.000000000000000000e+00
2.328185272216796875e+01,2.313424873352050781e+01,2.311856842041015625e+01,2.343330574035644531e+01,2.373117828369140625e+01,2.414451789855957031e+01,2.412644195556640625e+01,2.445489501953125000e+01,2.419338989257812500e+01,1.000000000000000000e+00
2.256313514709472656e+01,2.266249275207519531e+01,2.256698989868164062e+01,2.279392242431640625e+01,2.319698143005371094e+01,2.359622955322265625e+01,2.360937690734863281e+01,2.394458198547363281e+01,2.375700569152832031e+01,1.000000000000000000e+00
2.266442871093750000e+01,2.301928901672363281e+01,2.380546569824218750e+01,2.387218856811523438e+01,2.426428604125976562e+01,2.438732719421386719e+01,2.447148895263671875e+01,2.514565086364746094e+01,2.561176490783691406e+01,1.000000000000000000e+00
2.240474700927734375e+01,2.261079597473144531e+01,2.294702911376953125e+01,2.325961685180664062e+01,2.365159606933593750e+01,2.365621757507324219e+01,2.360138320922851562e+01,2.390526008605957031e+01,2.381354141235351562e+01,1.000000000000000000e+00
2.155335617065429688e+01,2.183335494995117188e+01,2.220492935180664062e+01,2.240240669250488281e+01,2.306226539611816406e+01,2.397235679626464844e+01,2.450872230529785156e+01,2.541685676574707031e+01,2.552106666564941406e+01,1.000000000000000000e+00
2.321549987792968750e+01,2.300525093078613281e+01,2.343127632141113281e+01,2.327614021301269531e+01,2.325132942199707031e+01,2.337810325622558594e+01,2.335203742980957031e+01,2.402560615539550781e+01,2.419433784484863281e+01,1.000000000000000000e+00
2.097135353088378906e+01,2.162953567504882812e+01,2.238855934143066406e+01,2.320501327514648438e+01,2.396091461181640625e+01,2.483191490173339844e+01,2.536637306213378906e+01,2.593754386901855469e+01,2.579429817199707031e+01,1.000000000000000000e+00
2.335709953308105469e+01,2.355854415893554688e+01,2.391092872619628906e+01,2.373372650146484375e+01,2.381219100952148438e+01,2.393741989135742188e+01,2.405760192871093750e+01,2.488392257690429688e+01,2.526539230346679688e+01,1.000000000000000000e+00
2.239697647094726562e+01,2.254937934875488281e+01,2.317026901245117188e+01,2.325653648376464844e+01,2.356263732910156250e+01,2.369855308532714844e+01,2.369885444641113281e+01,2.430941581726074219e+01,2.473114585876464844e+01,1.000000000000000000e+00
2.084837532043457031e+01,2.134768295288085938e+01,2.186970520019531250e+01,2.214442634582519531e+01,2.288608360290527344e+01,2.393781661987304688e+01,2.444202232360839844e+01,2.548034858703613281e+01,2.540254402160644531e+01,1.000000000000000000e+00
2.201445007324218750e+01,2.266282844543457031e+01,2.331096839904785156e+01,2.380237388610839844e+01,2.438411140441894531e+01,2.473802757263183594e+01,2.499891853332519531e+01,2.611401176452636719e+01,2.626456260681152344e+01,1.000000000000000000e+00
2.382420158386230469e+01,2.393277931213378906e+01,2.436989402770996094e+01,2.390291023254394531e+01,2.420820617675781250e+01,2.467786216735839844e+01,2.480615043640136719e+01,2.519243621826171875e+01,2.509187316894531250e+01,1.000000000000000000e+00
2.248269081115722656e+01,2.308789443969726562e+01,2.373473548889160156e+01,2.380437469482421875e+01,2.437525939941406250e+01,2.450680351257324219e+01,2.454812431335449219e+01,2.528217315673828125e+01,2.595837593078613281e+01,1.000000000000000000e+00
2.284741592407226562e+01,2.319107627868652344e+01,2.375277328491210938e+01,2.361340332031250000e+01,2.444678306579589844e+01,2.505650901794433594e+01,2.525236129760742188e+01,2.564206886291503906e+01,2.573738670349121094e+01,1.000000000000000000e+00
2.143080711364746094e+01,2.173359298706054688e+01,2.208502960205078125e+01,2.276172828674316406e+01,2.383986663818359375e+01,2.461049079895019531e+01,2.494193840026855469e+01,2.569479179382324219e+01,2.591068077087402344e+01,1.000000000000000000e+00
2.468785285949707031e+01,2.394992828369140625e+01,2.462812805175781250e+01,2.433481597900390625e+01,2.461597633361816406e+01,2.489445686340332031e+01,2.512011718750000000e+01,2.550850677490234375e+01,2.571844291687011719e+01,1.000000000000000000e+00
2.302234268188476562e+01,2.375122642517089844e+01,2.384807395935058594e+01,2.398584938049316406e+01,2.411455535888671875e+01,2.437478256225585938e+01,2.469785881042480469e+01,2.522534370422363281e+01,2.559815597534179688e+01,1.000000000000000000e+00
2.222959899902343750e+01,2.235399436950683594e+01,2.244648742675781250e+01,2.248172569274902344e+01,2.312676239013671875e+01,2.339966773986816406e+01,2.349498176574707031e+01,2.393103981018066406e+01,2.387263870239257812e+01,1.000000000000000000e+00
2.251205062866210938e+01,2.288120841979980469e+01,2.380669403076171875e+01,2.379536628723144531e+01,2.430587959289550781e+01,2.436128997802734375e+01,2.441621589660644531e+01,2.510319900512695312e+01,2.537415885925292969e+01,1.000000000000000000e+00
2.038846015930175781e+01,2.075114440917968750e+01,2.102898979187011719e+01,2.116687583923339844e+01,2.158737373352050781e+01,2.223056221008300781e+01,2.271570396423339844e+01,2.373539161682128906e+01,2.421007728576660156e+01,1.000000000000000000e+00
2.253036308288574219e+01,2.268785667419433594e+01,2.284714317321777344e+01,2.285222434997558594e+01,2.317388534545898438e+01,2.346577644348144531e+01,2.367202186584472656e+01,2.475167465209960938e+01,2.519695281982421875e+01,1.000000000000000000e+00
2.299623107910156250e+01,2.258323097229003906e+01,2.296354866027832031e+01,2.319073867797851562e+01,2.344130706787109375e+01,2.378417968750000000e+01,2.391346740722656250e+01,2.436789894104003906e+01,2.431344604492187500e+01,1.000000000000000000e+00
2.279699325561523438e+01,2.306526184082031250e+01,2.309267616271972656e+01,2.339392852783203125e+01,2.391045761108398438e+01,2.427422904968261719e+01,2.434019851684570312e+01,2.462646102905273438e+01,2.468964576721191406e+01,1.000000000000000000e+00
2.305622100830078125e+01,2.334223556518554688e+01,2.383427047729492188e+01,2.407660102844238281e+01,2.444442176818847656e+01,2.452493095397949219e+01,2.448909568786621094e+01,2.511933898925781250e+01,2.555384826660156250e+01,1.000000000000000000e+00
2.363015747070312500e+01,2.377173805236816406e+01,2.386848449707031250e+01,2.388264656066894531e+01,2.407011795043945312e+01,2.428607177734375000e+01,2.444260787963867188e+01,2.524537658691406250e+01,2.545762825012207031e+01,1.000000000000000000e+00
2.272084999084472656e+01,2.265577125549316406e+01,2.279706001281738281e+01,2.276628303527832031e+01,2.303819656372070312e+01,2.328703498840332031e+01,2.358939361572265625e+01,2.449600791931152344e+01,2.459959983825683594e+01,1.000000000000000000e+00
2.171987533569335938e+01,2.218544960021972656e+01,2.271826171875000000e+01,2.328319358825683594e+01,2.438463401794433594e+01,2.532958984375000000e+01,2.608155250549316406e+01,2.674878120422363281e+01,2.691468048095703125e+01,1.000000000000000000e+00
2.180721282958984375e+01,2.180751419067382812e+01,2.195011138916015625e+01,2.187617874145507812e+01,2.217273902893066406e+01,2.227658653259277344e+01,2.256932449340820312e+01,2.360499763488769531e+01,2.358190917968750000e+01,1.000000000000000000e+00
2.210513305664062500e+01,2.280797386169433594e+01,2.319582939147949219e+01,2.355287551879882812e+01,2.447791099548339844e+01,2.546747016906738281e+01,2.585451698303222656e+01,2.660197257995605469e+01,2.674123191833496094e+01,1.000000000000000000e+00
